size,age,p
15,68,0
15,69,0.009523809523809525
15,70,0
15,71,0
15,72,0
15,73,0
15,74,0
15,75,0
15,76,0
15,77,0
15,78,0
15,79,0
15,80,0
15,81,0
15,82,0
15,83,0
15,84,0.009523809523809525
15,85,0
15,86,0
15,87,0
15,88,0
15,89,0
15,90,0
15,91,0
15,92,0
15,93,0
15,94,0
15,95,0
15,96,0
15,97,0
15,98,0
15,99,0
15,100,0
15,101,0
15,102,0
16,18,0.02229157378510923
16,19,0.03923316986179224
16,20,0.029870708872046365
16,21,0.038341506910387874
16,22,0.03388319215336603
16,23,0.02630405706642889
16,24,0.021845742309407043
16,25,0.02139991083370486
16,26,0.02050824788230049
16,27,0.019170753455193937
16,28,0.012483281319661168
16,29,0.019170753455193937
16,30,0.017387427552385197
16,31,0.012037449843958983
16,32,0.014266607222469906
16,33,0.012483281319661168
16,34,0.01069995541685243
16,35,0.012483281319661168
16,36,0.0115916183682568
16,37,0.012483281319661168
16,38,0.012037449843958983
16,39,0.0115916183682568
16,40,0.011145786892554615
16,41,0.012929112795363353
16,42,0.010254123941150245
16,43,0.00490414623272403
16,44,0.011145786892554615
16,45,0.014266607222469906
16,46,0.006241640659830584
16,47,0.01560410164957646
16,48,0.013374944271065538
16,49,0.011145786892554615
16,50,0.010254123941150245
16,51,0.012483281319661168
16,52,0.012037449843958983
16,53,0.010254123941150245
16,54,0.006241640659830584
16,55,0.009362460989745877
16,56,0.011145786892554615
16,57,0.012929112795363353
16,58,0.01069995541685243
16,59,0.01069995541685243
16,60,0.008916629514043692
16,61,0.010254123941150245
16,62,0.009362460989745877
16,63,0.00980829246544806
16,64,0.010254123941150245
16,65,0.006241640659830584
16,66,0.00980829246544806
16,67,0.01069995541685243
16,68,0.008470798038341507
16,69,0.00980829246544806
16,70,0.0026749888542131075
16,71,0.007133303611234953
16,72,0.007579135086937138
16,73,0.008470798038341507
16,74,0.007133303611234953
16,75,0.004458314757021846
16,76,0.007133303611234953
16,77,0.007579135086937138
16,78,0.007133303611234953
16,79,0.008470798038341507
16,80,0.012037449843958983
16,81,0.008916629514043692
16,82,0.014266607222469906
16,83,0.014266607222469906
16,84,0.00980829246544806
16,85,0.013820775746767721
16,86,0.013820775746767721
16,87,0.008470798038341507
16,88,0.012037449843958983
16,89,0.008916629514043692
16,90,0.013374944271065538
16,91,0.01560410164957646
16,92,0.01069995541685243
16,93,0.0057958091841284
16,94,0.007133303611234953
16,95,0.006687472135532769
16,96,0.006687472135532769
16,97,0.002229157378510923
16,98,0.0017833259028087382
16,99,0.0017833259028087382
16,100,8.916629514043691e-4
16,101,8.916629514043691e-4
16,102,0
