child_number,age_of_mother,age_of_child,p
4,28,6,0.0714285714285714
4,28,7,0.107142857142857
4,28,8,0.0892857142857143
4,28,9,0.0535714285714286
4,28,10,0.107142857142857
4,28,11,0.0714285714285714
4,28,14,0.0178571428571429
4,29,0,0.0625
4,29,1,0.1
4,29,2,0.075
4,29,3,0.025
4,29,4,0.025
4,29,5,0.0875
4,29,6,0.1
4,29,7,0.1125
4,29,8,0.0875
4,29,9,0.075
4,29,10,0.075
4,29,11,0.0875
4,29,12,0.0625
4,29,13,0.025
4,30,0,0.0588235294117647
4,30,1,0.0686274509803922
4,30,2,0.0392156862745098
4,30,3,0.0686274509803922
4,30,4,0.0882352941176471
4,30,5,0.0686274509803922
4,30,6,0.0588235294117647
4,30,7,0.0686274509803922
4,30,8,0.0784313725490196
4,30,9,0.0686274509803922
4,30,10,0.117647058823529
4,30,11,0.00980392156862745
4,30,12,0.0686274509803922
4,30,13,0.0686274509803922
4,30,14,0.0588235294117647
4,30,15,0.00980392156862745
4,31,0,0.0928571428571429
4,31,1,0.0357142857142857
4,31,2,0.0428571428571429
4,31,3,0.1
4,31,4,0.0428571428571429
4,31,5,0.0785714285714286
4,31,6,0.0428571428571429
4,31,7,0.0928571428571429
4,31,8,0.05
4,31,9,0.114285714285714
4,31,10,0.0428571428571429
4,31,11,0.0928571428571429
4,31,12,0.0857142857142857
4,31,13,0.0285714285714286
4,31,14,0.0214285714285714
4,31,15,0.0142857142857143
4,31,16,0.0142857142857143
4,31,17,0.00714285714285714
4,32,0,0.0641025641025641
4,32,1,0.0897435897435897
4,32,2,0.0576923076923077
4,32,3,0.0512820512820513
4,32,4,0.032051282051282
4,32,5,0.0384615384615385
4,32,6,0.0833333333333333
4,32,7,0.0576923076923077
4,32,8,0.0641025641025641
4,32,9,0.0512820512820513
4,32,10,0.0641025641025641
4,32,11,0.0705128205128205
4,32,12,0.0897435897435897
4,32,13,0.0512820512820513
4,32,14,0.0448717948717949
4,32,15,0.0576923076923077
4,32,16,0.0192307692307692
4,32,17,0.0128205128205128
4,33,0,0.0350877192982456
4,33,1,0.0570175438596491
4,33,2,0.0833333333333333
4,33,3,0.0394736842105263
4,33,4,0.0570175438596491
4,33,5,0.0745614035087719
4,33,6,0.0482456140350877
4,33,7,0.0614035087719298
4,33,8,0.0570175438596491
4,33,9,0.0526315789473684
4,33,10,0.0570175438596491
4,33,11,0.087719298245614
4,33,12,0.0570175438596491
4,33,13,0.0964912280701754
4,33,14,0.0350877192982456
4,33,15,0.0394736842105263
4,33,16,0.0307017543859649
4,33,17,0.0263157894736842
4,33,18,0.0043859649122807
4,34,0,0.0691489361702128
4,34,1,0.0425531914893617
4,34,2,0.0319148936170213
4,34,3,0.0638297872340425
4,34,4,0.0425531914893617
4,34,5,0.0585106382978723
4,34,6,0.0425531914893617
4,34,7,0.0957446808510638
4,34,8,0.0372340425531915
4,34,9,0.0531914893617021
4,34,10,0.0478723404255319
4,34,11,0.0265957446808511
4,34,12,0.0691489361702128
4,34,13,0.0797872340425532
4,34,14,0.0531914893617021
4,34,15,0.0691489361702128
4,34,16,0.0425531914893617
4,34,17,0.0531914893617021
4,34,18,0.00531914893617021
4,34,19,0.0106382978723404
4,34,23,0.00531914893617021
4,35,0,0.040983606557377
4,35,1,0.0286885245901639
4,35,2,0.0737704918032787
4,35,3,0.0491803278688525
4,35,4,0.0573770491803279
4,35,5,0.0573770491803279
4,35,6,0.0450819672131148
4,35,7,0.0655737704918033
4,35,8,0.0450819672131148
4,35,9,0.0614754098360656
4,35,10,0.0491803278688525
4,35,11,0.0819672131147541
4,35,12,0.0450819672131148
4,35,13,0.069672131147541
4,35,14,0.0491803278688525
4,35,15,0.0573770491803279
4,35,16,0.0286885245901639
4,35,17,0.0450819672131148
4,35,18,0.0245901639344262
4,35,19,0.0122950819672131
4,35,20,0.0122950819672131
4,36,0,0.0615942028985507
4,36,1,0.0398550724637681
4,36,2,0.0434782608695652
4,36,3,0.036231884057971
4,36,4,0.0652173913043478
4,36,5,0.0543478260869565
4,36,6,0.0434782608695652
4,36,7,0.0579710144927536
4,36,8,0.0688405797101449
4,36,9,0.0543478260869565
4,36,10,0.0471014492753623
4,36,11,0.036231884057971
4,36,12,0.0507246376811594
4,36,13,0.0326086956521739
4,36,14,0.0579710144927536
4,36,15,0.0652173913043478
4,36,16,0.0507246376811594
4,36,17,0.0471014492753623
4,36,18,0.0398550724637681
4,36,19,0.0289855072463768
4,36,20,0.0108695652173913
4,36,21,0.0072463768115942
4,37,0,0.0266666666666667
4,37,1,0.0533333333333333
4,37,2,0.05
4,37,3,0.03
4,37,4,0.0233333333333333
4,37,5,0.04
4,37,6,0.05
4,37,7,0.0233333333333333
4,37,8,0.0566666666666667
4,37,9,0.0533333333333333
4,37,10,0.0366666666666667
4,37,11,0.07
4,37,12,0.0766666666666667
4,37,13,0.0466666666666667
4,37,14,0.0466666666666667
4,37,15,0.0466666666666667
4,37,16,0.07
4,37,17,0.08
4,37,18,0.0333333333333333
4,37,19,0.04
4,37,20,0.0266666666666667
4,37,21,0.01
4,37,22,0.00666666666666667
4,37,23,0.00333333333333333
4,38,0,0.0304054054054054
4,38,1,0.027027027027027
4,38,2,0.0304054054054054
4,38,3,0.0439189189189189
4,38,4,0.0405405405405405
4,38,5,0.0506756756756757
4,38,6,0.0472972972972973
4,38,7,0.0304054054054054
4,38,8,0.0337837837837838
4,38,9,0.0439189189189189
4,38,10,0.0608108108108108
4,38,11,0.0608108108108108
4,38,12,0.0574324324324324
4,38,13,0.0574324324324324
4,38,14,0.0472972972972973
4,38,15,0.0574324324324324
4,38,16,0.0506756756756757
4,38,17,0.0608108108108108
4,38,18,0.0608108108108108
4,38,19,0.0337837837837838
4,38,20,0.0135135135135135
4,38,21,0.0236486486486486
4,38,22,0.0304054054054054
4,38,23,0.00337837837837838
4,38,24,0.00337837837837838
4,39,0,0.0222772277227723
4,39,1,0.0272277227722772
4,39,2,0.0396039603960396
4,39,3,0.051980198019802
4,39,4,0.0371287128712871
4,39,5,0.0420792079207921
4,39,6,0.0396039603960396
4,39,7,0.0445544554455446
4,39,8,0.0445544554455446
4,39,9,0.0420792079207921
4,39,10,0.047029702970297
4,39,11,0.0792079207920792
4,39,12,0.0396039603960396
4,39,13,0.0643564356435644
4,39,14,0.051980198019802
4,39,15,0.0371287128712871
4,39,16,0.0420792079207921
4,39,17,0.0594059405940594
4,39,18,0.0495049504950495
4,39,19,0.0445544554455446
4,39,20,0.0321782178217822
4,39,21,0.0222772277227723
4,39,22,0.0198019801980198
4,39,23,0.0123762376237624
4,39,24,0.00495049504950495
4,39,25,0.00247524752475248
4,40,0,0.00520833333333333
4,40,1,0.0130208333333333
4,40,2,0.03125
4,40,3,0.0260416666666667
4,40,4,0.0442708333333333
4,40,5,0.0546875
4,40,6,0.0286458333333333
4,40,7,0.0260416666666667
4,40,8,0.0390625
4,40,9,0.0546875
4,40,10,0.0442708333333333
4,40,11,0.0520833333333333
4,40,12,0.0572916666666667
4,40,13,0.0651041666666667
4,40,14,0.0807291666666667
4,40,15,0.0390625
4,40,16,0.0546875
4,40,17,0.0729166666666667
4,40,18,0.0364583333333333
4,40,19,0.0546875
4,40,20,0.0286458333333333
4,40,21,0.0260416666666667
4,40,22,0.0364583333333333
4,40,23,0.0104166666666667
4,40,24,0.015625
4,40,25,0.00260416666666667
4,41,0,0.0123762376237624
4,41,1,0.0148514851485149
4,41,2,0.0321782178217822
4,41,3,0.0346534653465347
4,41,4,0.0420792079207921
4,41,5,0.0445544554455446
4,41,6,0.0346534653465347
4,41,7,0.0371287128712871
4,41,8,0.051980198019802
4,41,9,0.0643564356435644
4,41,10,0.0495049504950495
4,41,11,0.0371287128712871
4,41,12,0.0618811881188119
4,41,13,0.051980198019802
4,41,14,0.051980198019802
4,41,15,0.051980198019802
4,41,16,0.047029702970297
4,41,17,0.047029702970297
4,41,18,0.0544554455445545
4,41,19,0.0495049504950495
4,41,20,0.0297029702970297
4,41,21,0.0445544554455446
4,41,22,0.0123762376237624
4,41,23,0.0173267326732673
4,41,24,0.0099009900990099
4,41,25,0.00495049504950495
4,41,26,0.0099009900990099
4,42,0,0.0169902912621359
4,42,1,0.0266990291262136
4,42,2,0.0242718446601942
4,42,3,0.0218446601941748
4,42,4,0.0436893203883495
4,42,5,0.0558252427184466
4,42,6,0.0364077669902913
4,42,7,0.0533980582524272
4,42,8,0.0315533980582524
4,42,9,0.0485436893203883
4,42,10,0.0558252427184466
4,42,11,0.0533980582524272
4,42,12,0.0315533980582524
4,42,13,0.0606796116504854
4,42,14,0.0412621359223301
4,42,15,0.0509708737864078
4,42,16,0.0436893203883495
4,42,17,0.0679611650485437
4,42,18,0.0485436893203883
4,42,19,0.0485436893203883
4,42,20,0.0242718446601942
4,42,21,0.0242718446601942
4,42,22,0.0242718446601942
4,42,23,0.0339805825242718
4,42,24,0.0121359223300971
4,42,25,0.0121359223300971
4,42,26,0.00485436893203883
4,42,27,0.00242718446601942
4,43,0,0.0123839009287926
4,43,1,0.0123839009287926
4,43,2,0.0123839009287926
4,43,3,0.043343653250774
4,43,4,0.021671826625387
4,43,5,0.043343653250774
4,43,6,0.0402476780185759
4,43,7,0.0557275541795666
4,43,8,0.0371517027863777
4,43,9,0.0185758513931889
4,43,10,0.0619195046439628
4,43,11,0.0557275541795666
4,43,12,0.0371517027863777
4,43,13,0.0464396284829721
4,43,14,0.0495356037151703
4,43,15,0.0557275541795666
4,43,16,0.0526315789473684
4,43,17,0.0557275541795666
4,43,18,0.0371517027863777
4,43,19,0.0526315789473684
4,43,20,0.0588235294117647
4,43,21,0.0371517027863777
4,43,22,0.00928792569659443
4,43,23,0.0278637770897833
4,43,24,0.021671826625387
4,43,25,0.0185758513931889
4,43,26,0.0185758513931889
4,43,28,0.00619195046439629
4,44,0,0.00316455696202532
4,44,1,0.00632911392405063
4,44,2,0.00949367088607595
4,44,3,0.00316455696202532
4,44,4,0.0221518987341772
4,44,5,0.0348101265822785
4,44,6,0.0348101265822785
4,44,7,0.0284810126582278
4,44,8,0.0632911392405063
4,44,9,0.0348101265822785
4,44,10,0.0474683544303797
4,44,11,0.0379746835443038
4,44,12,0.0632911392405063
4,44,13,0.0506329113924051
4,44,14,0.0506329113924051
4,44,15,0.0474683544303797
4,44,16,0.0569620253164557
4,44,17,0.0791139240506329
4,44,18,0.0411392405063291
4,44,19,0.0632911392405063
4,44,20,0.0348101265822785
4,44,21,0.0443037974683544
4,44,22,0.0379746835443038
4,44,23,0.0221518987341772
4,44,24,0.0316455696202532
4,44,25,0.0253164556962025
4,44,26,0.0126582278481013
4,44,27,0.00949367088607595
4,44,30,0.00316455696202532
4,45,0,0.00390625
4,45,3,0.03125
4,45,4,0.01953125
4,45,5,0.01953125
4,45,6,0.0078125
4,45,7,0.03125
4,45,8,0.05078125
4,45,9,0.02734375
4,45,10,0.05859375
4,45,11,0.0390625
4,45,12,0.0625
4,45,13,0.04296875
4,45,14,0.05078125
4,45,15,0.03125
4,45,16,0.0546875
4,45,17,0.0625
4,45,18,0.0546875
4,45,19,0.05078125
4,45,20,0.0546875
4,45,21,0.04296875
4,45,22,0.05078125
4,45,23,0.046875
4,45,24,0.02734375
4,45,25,0.0234375
4,45,26,0.01953125
4,45,27,0.0234375
4,45,28,0.00390625
4,45,29,0.00390625
4,45,30,0.00390625
4,46,1,0.00324675324675325
4,46,2,0.00649350649350649
4,46,4,0.0227272727272727
4,46,5,0.025974025974026
4,46,6,0.0227272727272727
4,46,7,0.038961038961039
4,46,8,0.0324675324675325
4,46,9,0.0487012987012987
4,46,10,0.0357142857142857
4,46,11,0.0292207792207792
4,46,12,0.0422077922077922
4,46,13,0.051948051948052
4,46,14,0.0422077922077922
4,46,15,0.0357142857142857
4,46,16,0.0551948051948052
4,46,17,0.0551948051948052
4,46,18,0.0422077922077922
4,46,19,0.0551948051948052
4,46,20,0.051948051948052
4,46,21,0.0487012987012987
4,46,22,0.0487012987012987
4,46,23,0.0357142857142857
4,46,24,0.038961038961039
4,46,25,0.051948051948052
4,46,26,0.0324675324675325
4,46,27,0.0227272727272727
4,46,28,0.0162337662337662
4,46,29,0.00649350649350649
4,47,3,0.00836820083682008
4,47,4,0.00418410041841004
4,47,5,0.00418410041841004
4,47,6,0.0125523012552301
4,47,7,0.0251046025104603
4,47,8,0.0251046025104603
4,47,9,0.0209205020920502
4,47,10,0.0125523012552301
4,47,11,0.0794979079497908
4,47,12,0.0376569037656904
4,47,13,0.0711297071129707
4,47,14,0.0543933054393305
4,47,15,0.0376569037656904
4,47,16,0.0627615062761506
4,47,17,0.0585774058577406
4,47,18,0.0460251046025105
4,47,19,0.0460251046025105
4,47,20,0.0669456066945607
4,47,21,0.0418410041841004
4,47,22,0.0627615062761506
4,47,23,0.0502092050209205
4,47,24,0.0376569037656904
4,47,25,0.0460251046025105
4,47,26,0.0376569037656904
4,47,27,0.0334728033472803
4,47,28,0.00836820083682008
4,47,29,0.00836820083682008
4,48,2,0.00418410041841004
4,48,3,0.0125523012552301
4,48,4,0.0125523012552301
4,48,5,0.00836820083682008
4,48,7,0.0292887029288703
4,48,8,0.0209205020920502
4,48,9,0.0209205020920502
4,48,10,0.0376569037656904
4,48,11,0.0418410041841004
4,48,12,0.0543933054393305
4,48,13,0.0585774058577406
4,48,14,0.0334728033472803
4,48,15,0.0292887029288703
4,48,16,0.0502092050209205
4,48,17,0.0585774058577406
4,48,18,0.0292887029288703
4,48,19,0.0418410041841004
4,48,20,0.0669456066945607
4,48,21,0.0209205020920502
4,48,22,0.0585774058577406
4,48,23,0.0460251046025105
4,48,24,0.0460251046025105
4,48,25,0.0502092050209205
4,48,26,0.0627615062761506
4,48,27,0.0418410041841004
4,48,28,0.0251046025104603
4,48,29,0.0125523012552301
4,48,30,0.00836820083682008
4,48,31,0.00836820083682008
4,48,32,0.00836820083682008
4,49,4,0.00625
4,49,6,0.025
4,49,7,0.025
4,49,8,0.01875
4,49,9,0.025
4,49,10,0.03125
4,49,11,0.05
4,49,12,0.04375
4,49,13,0.0375
4,49,14,0.0625
4,49,15,0.05625
4,49,16,0.05
4,49,17,0.05
4,49,18,0.04375
4,49,19,0.05
4,49,20,0.025
4,49,21,0.06875
4,49,22,0.0625
4,49,23,0.0375
4,49,24,0.05625
4,49,25,0.0375
4,49,26,0.03125
4,49,27,0.04375
4,49,28,0.025
4,49,29,0.0125
4,49,30,0.00625
4,49,31,0.01875
4,50,0,0.00492610837438424
4,50,6,0.00985221674876847
4,50,8,0.00985221674876847
4,50,9,0.0197044334975369
4,50,10,0.0295566502463054
4,50,11,0.0640394088669951
4,50,12,0.0344827586206897
4,50,13,0.0738916256157636
4,50,14,0.0394088669950739
4,50,15,0.0541871921182266
4,50,16,0.0492610837438424
4,50,17,0.0541871921182266
4,50,18,0.0197044334975369
4,50,19,0.0541871921182266
4,50,20,0.0541871921182266
4,50,21,0.0640394088669951
4,50,22,0.0492610837438424
4,50,23,0.0640394088669951
4,50,24,0.0295566502463054
4,50,25,0.0394088669950739
4,50,26,0.0591133004926108
4,50,27,0.0344827586206897
4,50,28,0.0197044334975369
4,50,29,0.0246305418719212
4,50,30,0.0246305418719212
4,50,32,0.00985221674876847
4,50,33,0.00985221674876847
4,51,5,0.00555555555555556
4,51,7,0.00555555555555556
4,51,8,0.0111111111111111
4,51,10,0.0111111111111111
4,51,11,0.0166666666666667
4,51,12,0.05
4,51,13,0.0333333333333333
4,51,14,0.0333333333333333
4,51,15,0.0277777777777778
4,51,16,0.0555555555555556
4,51,17,0.0444444444444444
4,51,18,0.0833333333333333
4,51,19,0.0555555555555556
4,51,20,0.0555555555555556
4,51,21,0.0444444444444444
4,51,22,0.0555555555555556
4,51,23,0.0833333333333333
4,51,24,0.0333333333333333
4,51,25,0.0555555555555556
4,51,26,0.0444444444444444
4,51,27,0.05
4,51,28,0.0444444444444444
4,51,29,0.0222222222222222
4,51,30,0.0166666666666667
4,51,31,0.0222222222222222
4,51,32,0.0111111111111111
4,51,33,0.0222222222222222
4,51,34,0.00555555555555556
4,52,8,0.00609756097560976
4,52,10,0.0182926829268293
4,52,11,0.0182926829268293
4,52,12,0.024390243902439
4,52,13,0.0487804878048781
4,52,14,0.0304878048780488
4,52,15,0.0304878048780488
4,52,16,0.0304878048780488
4,52,17,0.0365853658536585
4,52,18,0.0365853658536585
4,52,19,0.0304878048780488
4,52,20,0.0304878048780488
4,52,21,0.0487804878048781
4,52,22,0.0487804878048781
4,52,23,0.0914634146341463
4,52,24,0.0670731707317073
4,52,25,0.0609756097560976
4,52,26,0.0914634146341463
4,52,27,0.0365853658536585
4,52,28,0.0731707317073171
4,52,29,0.0609756097560976
4,52,30,0.0365853658536585
4,52,31,0.0121951219512195
4,52,32,0.00609756097560976
4,52,33,0.0182926829268293
4,52,35,0.00609756097560976
4,53,10,0.0116279069767442
4,53,11,0.0116279069767442
4,53,12,0.00581395348837209
4,53,13,0.0232558139534884
4,53,14,0.0290697674418605
4,53,15,0.0465116279069767
4,53,16,0.0523255813953488
4,53,17,0.0290697674418605
4,53,18,0.0465116279069767
4,53,19,0.0523255813953488
4,53,20,0.0348837209302326
4,53,21,0.0813953488372093
4,53,22,0.0755813953488372
4,53,23,0.0523255813953488
4,53,24,0.063953488372093
4,53,25,0.0523255813953488
4,53,26,0.0465116279069767
4,53,27,0.0523255813953488
4,53,28,0.0348837209302326
4,53,29,0.0348837209302326
4,53,30,0.0348837209302326
4,53,31,0.0348837209302326
4,53,32,0.0406976744186047
4,53,33,0.0174418604651163
4,53,34,0.0174418604651163
4,53,35,0.00581395348837209
4,53,37,0.0116279069767442
4,54,10,0.0078125
4,54,11,0.015625
4,54,12,0.0234375
4,54,13,0.015625
4,54,14,0.0234375
4,54,15,0.03125
4,54,16,0.03125
4,54,17,0.03125
4,54,18,0.078125
4,54,19,0.0390625
4,54,20,0.046875
4,54,21,0.0546875
4,54,22,0.0703125
4,54,23,0.0390625
4,54,24,0.0703125
4,54,25,0.0546875
4,54,26,0.0390625
4,54,27,0.0625
4,54,28,0.046875
4,54,29,0.0703125
4,54,30,0.0234375
4,54,31,0.0234375
4,54,32,0.03125
4,54,33,0.0234375
4,54,34,0.0234375
4,54,35,0.0078125
4,54,37,0.015625
4,55,12,0.0147058823529412
4,55,14,0.0294117647058824
4,55,15,0.0588235294117647
4,55,16,0.0441176470588235
4,55,17,0.0441176470588235
4,55,18,0.0441176470588235
4,55,19,0.0294117647058824
4,55,20,0.0294117647058824
4,55,21,0.0441176470588235
4,55,22,0.0588235294117647
4,55,23,0.0588235294117647
4,55,24,0.0294117647058824
4,55,25,0.117647058823529
4,55,26,0.0588235294117647
4,55,27,0.0441176470588235
4,55,28,0.102941176470588
4,55,29,0.0441176470588235
4,55,30,0.0147058823529412
4,55,31,0.0294117647058824
4,55,32,0.0294117647058824
4,55,33,0.0294117647058824
4,55,34,0.0147058823529412
4,55,35,0.0147058823529412
4,55,36,0.0147058823529412
4,56,12,0.00862068965517241
4,56,13,0.00862068965517241
4,56,14,0.0258620689655172
4,56,15,0.0258620689655172
4,56,16,0.0344827586206897
4,56,17,0.0431034482758621
4,56,18,0.0172413793103448
4,56,19,0.0603448275862069
4,56,20,0.0431034482758621
4,56,21,0.0603448275862069
4,56,22,0.0431034482758621
4,56,23,0.0344827586206897
4,56,24,0.0172413793103448
4,56,25,0.0689655172413793
4,56,26,0.0775862068965517
4,56,27,0.0862068965517241
4,56,28,0.0603448275862069
4,56,29,0.0258620689655172
4,56,30,0.0775862068965517
4,56,31,0.00862068965517241
4,56,32,0.0517241379310345
4,56,33,0.0172413793103448
4,56,34,0.0258620689655172
4,56,35,0.00862068965517241
4,56,36,0.0431034482758621
4,56,37,0.0258620689655172
4,57,13,0.0108695652173913
4,57,14,0.0108695652173913
4,57,15,0.0217391304347826
4,57,17,0.0217391304347826
4,57,18,0.0434782608695652
4,57,19,0.0543478260869565
4,57,20,0.0652173913043478
4,57,21,0.0326086956521739
4,57,22,0.0326086956521739
4,57,23,0.0434782608695652
4,57,24,0.0326086956521739
4,57,25,0.0760869565217391
4,57,26,0.0869565217391304
4,57,27,0.0543478260869565
4,57,28,0.0652173913043478
4,57,29,0.0543478260869565
4,57,30,0.0652173913043478
4,57,31,0.0217391304347826
4,57,32,0.0326086956521739
4,57,34,0.0543478260869565
4,57,35,0.0543478260869565
4,57,37,0.0217391304347826
4,57,38,0.0217391304347826
4,57,39,0.0217391304347826
4,58,12,0.0192307692307692
4,58,16,0.0192307692307692
4,58,17,0.0192307692307692
4,58,18,0.0769230769230769
4,58,19,0.0192307692307692
4,58,20,0.0769230769230769
4,58,21,0.0576923076923077
4,58,22,0.0192307692307692
4,58,23,0.0769230769230769
4,58,24,0.0384615384615385
4,58,25,0.0961538461538462
4,58,26,0.0961538461538462
4,58,27,0.0384615384615385
4,58,28,0.0961538461538462
4,58,29,0.0576923076923077
4,58,30,0.0384615384615385
4,58,31,0.0192307692307692
4,58,32,0.0192307692307692
4,58,33,0.0192307692307692
4,58,34,0.0192307692307692
4,58,37,0.0384615384615385
4,58,38,0.0384615384615385
4,59,14,0.0125
4,59,15,0.025
4,59,17,0.0375
4,59,18,0.05
4,59,19,0.0125
4,59,20,0.05
4,59,21,0.05
4,59,22,0.0375
4,59,23,0.0875
4,59,24,0.0625
4,59,25,0.0375
4,59,26,0.0625
4,59,27,0.0875
4,59,28,0.0625
4,59,29,0.05
4,59,30,0.0375
4,59,31,0.0625
4,59,33,0.0375
4,59,34,0.025
4,59,36,0.025
4,59,37,0.0125
4,59,38,0.0125
4,59,39,0.0125
4,59,41,0.025
4,59,42,0.025
4,60,14,0.0147058823529412
4,60,15,0.0147058823529412
4,60,16,0.0147058823529412
4,60,19,0.0147058823529412
4,60,20,0.0588235294117647
4,60,21,0.0294117647058824
4,60,22,0.0294117647058824
4,60,23,0.0588235294117647
4,60,24,0.117647058823529
4,60,25,0.0441176470588235
4,60,26,0.0735294117647059
4,60,27,0.0294117647058824
4,60,28,0.0735294117647059
4,60,29,0.0882352941176471
4,60,30,0.0735294117647059
4,60,31,0.0882352941176471
4,60,32,0.0735294117647059
4,60,33,0.0147058823529412
4,60,34,0.0294117647058824
4,60,36,0.0147058823529412
4,60,37,0.0147058823529412
4,60,38,0.0147058823529412
4,60,39,0.0147058823529412
4,61,18,0.0119047619047619
4,61,19,0.0357142857142857
4,61,20,0.0119047619047619
4,61,21,0.0119047619047619
4,61,22,0.0595238095238095
4,61,23,0.0595238095238095
4,61,24,0.0476190476190476
4,61,25,0.0357142857142857
4,61,26,0.0952380952380952
4,61,27,0.0357142857142857
4,61,28,0.0476190476190476
4,61,29,0.0595238095238095
4,61,30,0.0238095238095238
4,61,31,0.0595238095238095
4,61,32,0.0833333333333333
4,61,33,0.0357142857142857
4,61,34,0.0595238095238095
4,61,35,0.0357142857142857
4,61,36,0.0357142857142857
4,61,37,0.0119047619047619
4,61,38,0.0595238095238095
4,61,39,0.0238095238095238
4,61,40,0.0238095238095238
4,61,41,0.0357142857142857
4,62,15,0.0208333333333333
4,62,20,0.0416666666666667
4,62,21,0.0416666666666667
4,62,22,0.0416666666666667
4,62,23,0.0416666666666667
4,62,24,0.0625
4,62,25,0.0416666666666667
4,62,26,0.0416666666666667
4,62,27,0.0416666666666667
4,62,28,0.0625
4,62,29,0.0208333333333333
4,62,30,0.0833333333333333
4,62,31,0.0416666666666667
4,62,32,0.0208333333333333
4,62,33,0.0625
4,62,34,0.0625
4,62,35,0.0625
4,62,36,0.0208333333333333
4,62,37,0.0208333333333333
4,62,38,0.0208333333333333
4,62,39,0.0416666666666667
4,62,40,0.0208333333333333
4,62,41,0.0416666666666667
4,62,42,0.0208333333333333
4,62,43,0.0208333333333333
4,63,20,0.107142857142857
4,63,22,0.0357142857142857
4,63,24,0.0357142857142857
4,63,25,0.0357142857142857
4,63,26,0.0714285714285714
4,63,27,0.0357142857142857
4,63,28,0.107142857142857
4,63,29,0.0357142857142857
4,63,30,0.0714285714285714
4,63,32,0.107142857142857
4,63,33,0.0714285714285714
4,63,34,0.0357142857142857
4,63,37,0.0714285714285714
4,63,38,0.0714285714285714
4,63,39,0.0357142857142857
4,63,40,0.0357142857142857
4,63,42,0.0357142857142857
4,64,22,0.111111111111111
4,64,24,0.0833333333333333
4,64,25,0.111111111111111
4,64,26,0.0555555555555556
4,64,28,0.0277777777777778
4,64,29,0.0277777777777778
4,64,31,0.0833333333333333
4,64,32,0.0277777777777778
4,64,33,0.0277777777777778
4,64,34,0.0277777777777778
4,64,35,0.0555555555555556
4,64,37,0.0277777777777778
4,64,38,0.0833333333333333
4,64,40,0.0555555555555556
4,64,42,0.0555555555555556
4,64,43,0.0555555555555556
4,64,44,0.0277777777777778
4,64,45,0.0277777777777778
4,64,47,0.0277777777777778
4,65,21,0.05
4,65,29,0.05
4,65,31,0.15
4,65,32,0.05
4,65,33,0.05
4,65,34,0.1
4,65,36,0.1
4,65,38,0.05
4,65,39,0.05
4,65,41,0.05
4,65,43,0.1
4,65,44,0.05
4,65,45,0.05
4,65,46,0.05
4,65,47,0.05
4,66,25,0.125
4,66,29,0.25
4,66,33,0.25
4,66,34,0.125
4,66,36,0.125
4,66,38,0.125
4,67,27,0.0833333333333333
4,67,30,0.166666666666667
4,67,34,0.166666666666667
4,67,38,0.25
4,67,39,0.0833333333333333
4,67,40,0.0833333333333333
4,67,43,0.0833333333333333
4,67,44,0.0833333333333333
4,68,29,0.125
4,68,30,0.125
4,68,31,0.125
4,68,34,0.125
4,68,36,0.125
4,68,37,0.125
4,68,41,0.125
4,68,46,0.125
4,69,24,0.05
4,69,27,0.1
4,69,30,0.05
4,69,34,0.1
4,69,37,0.1
4,69,39,0.1
4,69,40,0.25
4,69,41,0.05
4,69,44,0.05
4,69,48,0.05
4,69,50,0.05
4,69,51,0.05
4,71,26,0.0625
4,71,38,0.0625
4,71,40,0.125
4,71,43,0.125
4,71,44,0.0625
4,71,45,0.125
4,71,46,0.1875
4,71,47,0.0625
4,71,50,0.0625
4,71,51,0.125
4,72,27,0.125
4,72,35,0.0625
4,72,39,0.0625
4,72,42,0.125
4,72,44,0.0625
4,72,46,0.125
4,72,48,0.0625
4,72,50,0.125
4,72,51,0.125
4,72,52,0.0625
4,72,55,0.0625
4,73,30,0.125
4,73,35,0.125
4,73,37,0.25
4,73,38,0.125
4,73,40,0.125
4,73,50,0.125
4,73,51,0.125
4,74,34,0.25
4,74,37,0.25
4,74,51,0.25
4,74,53,0.25
4,75,35,0.0833333333333333
4,75,36,0.0833333333333333
4,75,38,0.0833333333333333
4,75,43,0.0833333333333333
4,75,46,0.166666666666667
4,75,47,0.0833333333333333
4,75,50,0.166666666666667
4,75,51,0.0833333333333333
4,75,52,0.166666666666667
4,76,44,0.25
4,76,46,0.125
4,76,49,0.25
4,76,51,0.125
4,76,52,0.125
4,76,54,0.125
4,77,37,0.125
4,77,41,0.25
4,77,45,0.125
4,77,47,0.125
4,77,48,0.125
4,77,51,0.125
4,77,55,0.125
4,78,41,0.125
4,78,43,0.125
4,78,45,0.125
4,78,46,0.125
4,78,48,0.125
4,78,50,0.125
4,78,54,0.125
4,78,56,0.125
4,79,32,0.0625
4,79,38,0.0625
4,79,42,0.0625
4,79,43,0.0625
4,79,45,0.125
4,79,46,0.125
4,79,48,0.0625
4,79,51,0.0625
4,79,52,0.125
4,79,53,0.0625
4,79,54,0.0625
4,79,57,0.0625
4,79,60,0.0625
4,80,44,0.25
4,80,50,0.25
4,80,52,0.25
4,80,55,0.25
4,83,50,0.125
4,83,51,0.125
4,83,52,0.25
4,83,56,0.125
4,83,57,0.125
4,83,60,0.125
4,83,63,0.125
4,84,40,0.125
4,84,44,0.25
4,84,46,0.125
4,84,48,0.125
4,84,52,0.125
